cells,panels,penalty_v,penalty_p,cost,sum_d
180,52,0.5946085658898019,338.34881879927923,50760,29754.20343081943
190,52,0.5633133782113914,328.6960126272843,51500,29754.20343081943
200,52,0.5351477093008218,320.1185322606285,52240,29754.20343081943
70,54,1443.0511590835058,807.5905028421328,44060,29754.20343081943
80,54,744.0432905180222,676.6448149409001,44800,29754.20343081943
90,54,325.1791891439042,606.7816371472692,45540,29754.20343081943
100,54,118.27152482862999,558.9534441941771,46280,29754.20343081943
110,54,35.54011794168983,521.7614866443985,47020,29754.20343081943
120,54,9.407494745075756,491.0248212341876,47760,29754.20343081943
130,54,2.4715709560683337,465.15638828427035,48500,29754.20343081943
140,54,0.9976346892887417,443.06343565504096,49240,29754.20343081943
150,54,0.7199273628387051,424.0494991556377,49980,29754.20343081943
160,54,0.6689346366260274,407.54834056761064,50720,29754.20343081943
170,54,0.6295855403539081,393.0669261560731,51460,29754.20343081943
180,54,0.5946085658898019,380.2862441464091,52200,29754.20343081943
190,54,0.5633133782113914,368.94032420985513,52940,29754.20343081943
200,54,0.5351477093008218,358.7745142197623,53680,29754.20343081943
70,56,1443.0511590835058,904.7169968510486,45500,29754.20343081943
80,56,744.0432905180222,757.228548090056,46240,29754.20343081943
90,56,325.1791891439042,680.2172823303897,46980,29754.20343081943
100,56,118.27152482862999,626.0584296755717,47720,29754.20343081943
110,56,35.54011794168983,583.6687354752086,48460,29754.20343081943
120,56,9.407494745075756,548.5394022799578,49200,29754.20343081943
130,56,2.4715709560683337,518.948327291437,49940,29754.20343081943
140,56,0.9976346892887417,493.6809162105488,50680,29754.20343081943
150,56,0.7199273628387051,471.8561349592705,51420,29754.20343081943
160,56,0.6689346366260274,452.8731608814722,52160,29754.20343081943
170,56,0.6295855403539081,436.2220760725369,52900,29754.20343081943
180,56,0.5946085658898019,421.49346440378935,53640,29754.20343081943
190,56,0.5633133782113914,408.34892396314547,54380,29754.20343081943
200,56,0.5351477093008218,396.62044589142454,55120,29754.20343081943
70,58,1443.0511590835058,999.9020864381259,46940,29754.20343081943
80,58,744.0432905180222,837.5723559457365,47680,29754.20343081943
90,58,325.1791891439042,752.9631576751699,48420,29754.20343081943
100,58,118.27152482862999,692.6357109727109,49160,29754.20343081943
110,58,35.54011794168983,644.8658369426979,49900,29754.20343081943
120,58,9.407494745075756,605.3137448256233,50640,29754.20343081943
130,58,2.4715709560683337,571.9303428418582,51380,29754.20343081943
140,58,0.9976346892887417,543.4206350607294,52120,29754.20343081943
150,58,0.7199273628387051,518.8091038349911,52860,29754.20343081943
160,58,0.6689346366260274,497.34545529363356,53600,29754.20343081943
170,58,0.6295855403539081,478.46699745169184,54340,29754.20343081943
180,58,0.5946085658898019,461.8065739544332,55080,29754.20343081943
190,58,0.5633133782113914,446.97854098026477,55820,29754.20343081943
200,58,0.5351477093008218,433.6762416799504,56560,29754.20343081943
70,60,1443.0511590835058,1091.8428815199031,48380,29754.20343081943
80,60,744.0432905180222,917.6764712641914,49120,29754.20343081943
90,60,325.1791891439042,825.1265384848325,49860,29754.20343081943
100,60,118.27152482862999,758.4066575745982,50600,29754.20343081943
110,60,35.54011794168983,705.2749912205026,51340,29754.20343081943
120,60,9.407494745075756,661.2603128372034,52080,29754.20343081943
130,60,2.4715709560683337,624.1297663544206,52820,29754.20343081943
140,60,0.9976346892887417,592.3987062230932,53560,29754.20343081943
150,60,0.7199273628387051,565.0136468060037,54300,29754.20343081943
160,60,0.6689346366260274,541.1483926401734,55040,29754.20343081943
170,60,0.6295855403539081,520.1490155196079,55780,29754.20343081943
180,60,0.5946085658898019,501.52727838982895,56520,29754.20343081943
190,60,0.5633133782113914,484.9579704662919,57260,29754.20343081943
200,60,0.5351477093008218,470.0986946751245,58000,29754.20343081943
70,40,1507.4058085108418,151.19584905682538,33980,29655.034721774195
80,40,987.948879796509,82.71725279353058,34720,29655.034721774195
90,40,690.7447606411539,58.86295108326877,35460,29655.034721774195
100,40,489.2937067183315,48.81169665524794,36200,29655.034721774195
110,40,362.51004902221524,43.46578741908829,36940,29655.034721774195
120,40,288.04103942053433,40.03565749871055,37680,29655.034721774195
130,40,233.52450612559346,37.761930711780934,38420,29655.034721774195
140,40,195.622489691708,35.81202838007733,39160,29655.034721774195
150,40,160.57296649478403,34.74871940863855,39900,29655.034721774195
160,40,132.85702439286564,34.05323652490929,40640,29655.034721774195
170,40,115.40786333421649,33.58645582498334,41380,29655.034721774195
180,40,108.02261844333091,33.29279875193391,42120,29655.034721774195
190,40,106.52837320069217,32.88430599287253,42860,29655.034721774195
200,40,107.32040400053451,32.48760569953245,43600,29655.034721774195
70,42,1410.258722520177,246.20949354775468,35420,29655.034721774195
80,42,766.9280777904157,172.16121858412995,36160,29655.034721774195
90,42,393.57751748792566,145.75749327664838,36900,29655.034721774195
100,42,186.85871081962077,134.74665391707165,37640,29655.034721774195
110,42,88.80913360382529,127.44721501237692,38380,29655.034721774195
