cells,panels,penalty_v,penalty_p,cost,sum_d
120,70,109.21220606681725,749.8623531373172,59280,34485.37446901628
130,70,46.48148856660369,705.448121227476,60020,34485.37446901628
140,70,19.05621662925588,667.5613679106356,60760,34485.37446901628
150,70,7.524656208551316,634.9181738042249,61500,34485.37446901628
160,70,3.4119372658754914,606.4632212472543,62240,34485.37446901628
170,70,1.8914992883286934,581.4121301487171,62980,34485.37446901628
180,70,1.1607533855022638,559.2360653165975,63720,34485.37446901628
190,70,0.8023367755943303,539.4671734008829,64460,34485.37446901628
200,70,0.6432567880526726,521.7341161580512,65200,34485.37446901628
70,75,2259.188086820151,1608.920537991307,59180,34485.37446901628
80,75,1466.2063552684087,1329.3245703384496,59920,34485.37446901628
90,75,872.8636269162598,1149.0522028615437,60660,34485.37446901628
100,75,476.85638536159166,1030.050167913415,61400,34485.37446901628
