cells,panels,penalty_v,penalty_p,cost,sum_d
120,35,2917.1929574286237,0.0,34080,28649.551006388825
125,35,2993.683442403271,0.0,34450,28649.551006388825
130,35,3070.342467389278,0.0,34820,28649.551006388825
135,35,3147.149160538976,0.0,35190,28649.551006388825
140,35,3223.7314423430025,0.0,35560,28649.551006388825
145,35,3300.223714544897,0.0,35930,28649.551006388825
150,35,3376.4044101069026,0.0,36300,28649.551006388825
155,35,3452.515169666646,0.0,36670,28649.551006388825
160,35,3528.491828295529,0.0,37040,28649.551006388825
165,35,3604.3529029350902,0.0,37410,28649.551006388825
120,36,2452.4685297747574,0.0,34800,28649.551006388825
125,36,2531.000071912843,0.0,35170,28649.551006388825
130,36,2609.4731269246045,0.0,35540,28649.551006388825
135,36,2687.546810762053,0.0,35910,28649.551006388825
140,36,2765.767716513564,0.0,36280,28649.551006388825
145,36,2843.701006769344,0.0,36650,28649.551006388825
150,36,2921.2183422383387,0.0,37020,28649.551006388825
155,36,2998.62883556212,0.0,37390,28649.551006388825
160,36,3075.689380197957,0.0,37760,28649.551006388825
165,36,3152.495133072002,0.0,38130,28649.551006388825
120,37,1674.435523702447,3.1987467273248864,35520,28649.551006388825
125,37,1729.0207264055769,2.936983650058824,35890,28649.551006388825
130,37,1787.634101094386,2.763216429934011,36260,28649.551006388825
135,37,1848.3335057009456,2.5237511868808444,36630,28649.551006388825
140,37,1910.694836901173,2.321719481650115,37000,28649.551006388825
145,37,1973.5967010216593,2.207080973808461,37370,28649.551006388825
150,37,2036.7576511707466,1.9459800343101046,37740,28649.551006388825
155,37,2099.7226907257004,1.7447170645719992,38110,28649.551006388825
160,37,2157.036092792577,1.5668262952675716,38480,28649.551006388825
165,37,2216.482155833189,1.4735455568392584,38850,28649.551006388825
120,38,764.722410761358,18.90548199604287,36240,28649.551006388825
125,38,775.0940333226595,17.839099348002108,36610,28649.551006388825
130,38,786.6228499997226,17.138452678605326,36980,28649.551006388825
135,38,800.6059206342085,16.291265886016717,37350,28649.551006388825
140,38,816.6099007093857,15.569775493364086,37720,28649.551006388825
145,38,835.4700128562798,15.024030511932402,38090,28649.551006388825
150,38,852.2611540596465,14.405059698491403,38460,28649.551006388825
155,38,878.1217149660722,13.789982176222061,38830,28649.551006388825
160,38,902.6992803698504,13.383398749226714,39200,28649.551006388825
165,38,926.4460502678143,12.83169292373325,39570,28649.551006388825
120,39,210.26278826170943,54.55939300612151,36960,28649.551006388825
125,39,191.11513703626483,53.23478846214075,37330,28649.551006388825
130,39,176.92599332625764,52.20572158771655,37700,28649.551006388825
135,39,165.92261461665456,51.428984746673606,38070,28649.551006388825
140,39,156.69364652041466,50.813788858614764,38440,28649.551006388825
145,39,150.92885022791998,50.15756959656844,38810,28649.551006388825
150,39,146.37868143830966,49.694640348947694,39180,28649.551006388825
155,39,135.35835616118572,49.18788845629729,39550,28649.551006388825
160,39,124.07051582476038,48.72361995167642,39920,28649.551006388825
165,39,114.72197077480386,48.372281591597904,40290,28649.551006388825
120,40,41.21805900843673,97.38888266786249,37680,28649.551006388825
125,40,26.904661411970707,95.88540792977136,38050,28649.551006388825
130,40,16.956555756837364,94.64572608540756,38420,28649.551006388825
135,40,10.656402477975293,93.54954619435073,38790,28649.551006388825
140,40,6.698080470985948,92.55088582001332,39160,28649.551006388825
145,40,4.276377900366756,91.64599668422916,39530,28649.551006388825
150,40,2.902914280376253,90.84065206155425,39900,28649.551006388825
155,40,2.109510866787229,90.08693613360951,40270,28649.551006388825
160,40,1.675158267707535,89.41071896308911,40640,28649.551006388825
165,40,1.4170880020564314,88.83265827265636,41010,28649.551006388825
120,41,10.358039052640953,136.83652766468796,38400,28649.551006388825
125,41,5.4066039051595265,134.51696736243994,38770,28649.551006388825
130,41,2.8950694766557503,132.42131683833352,39140,28649.551006388825
135,41,1.7133869665481165,130.5467125594087,39510,28649.551006388825
140,41,1.2674712694468928,128.8318639651825,39880,28649.551006388825
145,41,1.035685318305923,127.25470838200319,40250,28649.551006388825
150,41,0.9383613460717408,125.81432605875605,40620,28649.551006388825
155,41,0.9045001556645419,124.49855137766986,40990,28649.551006388825
160,41,0.8762345258000256,123.31977499263023,41360,28649.551006388825
165,41,0.8496819644121465,122.25520934897045,41730,28649.551006388825
120,42,6.426248249253077,172.83108664852304,39120,28649.551006388825
125,42,3.199047648800499,169.57071495802464,39490,28649.551006388825
130,42,1.7882443028016695,166.6054702722696,39860,28649.551006388825
135,42,1.1755065186983624,163.92339152603458,40230,28649.551006388825
140,42,0.962289493789839,161.47208961215844,40600,28649.551006388825
145,42,0.846379660638495,159.20058459021303,40970,28649.551006388825
150,42,0.7921865181811042,157.1086217456707,41340,28649.551006388825
155,42,0.7666321143688107,155.21325663279026,41710,28649.551006388825
160,42,0.7426748607947857,153.47766575886158,42080,28649.551006388825
165,42,0.7201695619828226,151.86493073608196,42450,28649.551006388825
120,43,5.506310287809071,207.00883781803037,39840,28649.551006388825
125,43,2.752154064543846,202.79451837127903,40210,28649.551006388825
130,43,1.5481472081130654,198.93164525742213,40580,28649.551006388825
135,43,1.0203117986847654,195.3900301686126,40950,28649.551006388825
140,43,0.8344950278467343,192.14631742018037,41320,28649.551006388825
145,43,0.7421992127287114,189.14625119296352,41690,28649.551006388825
150,43,0.6914787518683136,186.3875483828201,42060,28649.551006388825
155,43,0.6691729856790126,183.85052533243956,42430,28649.551006388825
160,43,0.6482613298765444,181.49878208380034,42800,28649.551006388825
165,43,0.6286170471530126,179.30266888129535,43170,28649.551006388825
120,44,5.109151237303345,239.2414214331985,40560,28649.551006388825
125,44,2.5341884670298973,234.0238013740654,40930,28649.551006388825
130,44,1.4167388049238356,229.2731702533153,41300,28649.551006388825
135,44,0.9085882666426709,224.91744886447893,41670,28649.551006388825
140,44,0.7447949091857748,220.89603172566333,42040,28649.551006388825
145,44,0.6602753126641825,217.15145324258359,42410,28649.551006388825
150,44,0.6122856484726025,213.6884199018234,42780,28649.551006388825
155,44,0.5925344985218726,210.48409122601623,43150,28649.551006388825
160,44,0.5740177954430651,207.49383606057634,43520,28649.551006388825
165,44,0.556623316793275,204.71423738797995,43890,28649.551006388825
120,45,4.925465120080305,270.73456734248157,41280,28649.551006388825
125,45,2.438167014456432,264.52946204945516,41650,28649.551006388825
130,45,1.3534415660205652,258.81730721709255,42020,28649.551006388825
135,45,0.8625953693879117,253.56437218245154,42390,28649.551006388825
140,45,0.7154739824636385,248.7505052132278,42760,28649.551006388825
145,45,0.6319654523807405,244.31159639712865,43130,28649.551006388825
150,45,0.5849194501986088,240.20219333313463,43500,28649.551006388825
155,45,0.5660510808373629,236.37185057128485,43870,28649.551006388825
160,45,0.5483619845611959,232.79535508088955,44240,28649.551006388825
165,45,0.531744954726008,229.4768377723728,44610,28649.551006388825
120,35,2872.8181049863197,0.0,34080,28608.43078387102
125,35,2949.810438176121,0.0,34450,28608.43078387102
130,35,3026.792834652524,0.0,34820,28608.43078387102
135,35,3103.6152335420534,0.0,35190,28608.43078387102
140,35,3180.2672172534176,0.0,35560,28608.43078387102
145,35,3256.97172475026,0.0,35930,28608.43078387102
150,35,3333.6955478365785,0.0,36300,28608.43078387102
155,35,3410.455114220674,0.0,36670,28608.43078387102
160,35,3487.133642494107,0.0,37040,28608.43078387102
165,35,3563.695347182506,0.0,37410,28608.43078387102
120,36,2342.5038241799502,0.02425901755874671,34800,28608.43078387102
125,36,2420.6324135613727,0.0,35170,28608.43078387102
130,36,2498.7568886719023,0.0,35540,28608.43078387102
135,36,2576.8489551352886,0.0,35910,28608.43078387102
140,36,2654.868542866439,0.0,36280,28608.43078387102
145,36,2732.7732026956096,0.0,36650,28608.43078387102
150,36,2810.5832480700606,0.0,37020,28608.43078387102
155,36,2888.286844482605,0.0,37390,28608.43078387102
160,36,2966.089733125811,0.0,37760,28608.43078387102
165,36,3043.695707733181,0.0,38130,28608.43078387102
120,37,1525.980854771714,5.3842684614283005,35520,28608.43078387102
125,37,1560.1757594986095,4.850762237255504,35890,28608.43078387102
130,37,1599.9489554891986,4.445768758479963,36260,28608.43078387102
135,37,1638.2077956765659,4.168505628877447,36630,28608.43078387102
140,37,1677.9268834948734,3.6753901993927856,37000,28608.43078387102
145,37,1721.8302702797146,3.3540431763765275,37370,28608.43078387102
150,37,1768.2064629415072,3.045425640160157,37740,28608.43078387102
155,37,1815.6371412834208,2.692381782579786,38110,28608.43078387102
160,37,1861.042832380528,2.182375308032981,38480,28608.43078387102
165,37,1910.4241057716583,1.5811280442205957,38850,28608.43078387102
120,38,783.2235845562568,25.785487102682218,36240,28608.43078387102
125,38,800.5936654615185,25.260717892425557,36610,28608.43078387102
130,38,823.5874256139546,24.672477319300768,36980,28608.43078387102
135,38,845.1582014115381,24.028846854081443,37350,28608.43078387102
140,38,859.4338535281702,23.509205991835422,37720,28608.43078387102
